order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue
O100254,22-Mar-2024,C0079,c0079@example.com,North,Partner,SKU-005,Thingamajig,12.49,4,0.2,39.97
O100255,23-Oct-2024,C0019,c0019@example.com,SOUTH,Online,SKU-002,Widget B,29.5,1,0.05,28.02
O100256,14-Sep-2024,C0209,c0209@example.com,,Online,SKU-001,Widget A,19.99,-2,0.05,-37.98
O100257,12-Mar-2024,C0090,c0090@example.com,South,Online,SKU-002,Widget B,29.5,5,0.1,132.75
O100258,05-Jan-2025,C0213,c0213@example.com,South,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6
O100259,2024-03-19,C0388,c0388@example.com,West,,SKU-002,Widget B,29.5,-1,0.0,-29.5
O100260,09/02/2024,C0201,c0201@example.com,north ,Retail,SKU-001,Widget A,19.99,4,0.2,63.97
O100261,10/16/2024,C0125,c0125@example.com,SOUTH,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100262,28-Mar-2024,C0208,c0208@example.com,South,retail,SKU-003,Gadget X,49.0,1,0.0,49.0
O100263,08/23/2024,C0370,c0370@example.com,SOUTH,,SKU-005,Thingamajig,12.49,6,0.1,67.45
O100264,02/05/2024,C0124,c0124@example.com,,Retail,SKU-001,Widget A,19.99,1,0.0,19.99
O100265,2024-10-19,C0337,c0337@example.com,North,retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O100266,2024-12-20,C0109,c0109@example.com,East,retail,SKU-001,Widget A,19.99,1,0.0,19.99
O100267,10/03/2024,C0209,c0209@example.com,West,,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100268,2024-09-17,C0181,c0181@example.com,North,retail,SKU-002,Widget B,29.5,3,0.0,88.5
O100269,2024-03-23,C0009,c0009@example.com,North,,SKU-002,Widget B,29.5,3,0.0,88.5
O100270,2024-11-09,C0391,c0391@example.com,,,SKU-003,Gadget X,49.0,1,0.0,49.0
O100271,28-Jan-2025,C0017,c0017@example.com,,Online,SKU-005,Thingamajig,12.49,3,0.05,35.6
O100272,01/30/2025,C0042,c0042@example.com,,Online,SKU-005,Thingamajig,12.49,3,0.0,
O100273,23-Mar-2024,C0378,c0378@example.com,north ,online,SKU-003,Gadget X,49.0,1,0.2,39.2
O100274,07-Jan-2025,C0389,c0389@example.com,North,retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O100275,2024-12-11,C0212,c0212@example.com,North,online,SKU-003,Gadget X,49.0,1,0.0,49.0
O100276,05-Jun-2024,C0185,c0185@example.com,North,online,SKU-004,Gadget Y,79.99,2,0.0,159.98
O100277,07/03/2024,C0145,c0145@example.com,SOUTH,online,SKU-003,Gadget X,49.0,3,0.0,147.0
O100278,05/17/2024,C0221,c0221@example.com,West,Retail,SKU-002,Widget B,29.5,4,0.0,118.0
O100279,03/01/2024,C0285,c0285@example.com,SOUTH,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47
O100280,08/01/2024,C0139,c0139@example.com,,retail,SKU-005,Thingamajig,12.49,6,0.1,67.45
O100281,14-May-2024,C0014,c0014@example.com,West,online,SKU-004,Gadget Y,79.99,2,0.0,159.98
O100282,2024-05-15,C0242,c0242@example.com,East,Partner,SKU-005,Thingamajig,12.49,1,0.2,9.99
O100283,15-Nov-2024,C0126,c0126@example.com,,Online,SKU-002,Widget B,29.5,3,0.0,88.5
O100284,22-Jun-2024,C0305,c0305@example.com,West,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O100285,2024-04-20,C0014,c0014@example.com,north ,retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100286,02/09/2024,C0340,c0340@example.com,East,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100287,15-Mar-2024,C0357,c0357@example.com,,Partner,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100288,2024-04-12,C0306,c0306@example.com,West,Retail,SKU-002,Widget B,29.5,4,0.0,118.0
O100289,01/04/2024,C0387,c0387@example.com,,Partner,SKU-003,Gadget X,49.0,3,0.0,147.0
O100290,2024-11-23,C0067,c0067@example.com,East,retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O100291,2024-03-13,C0027,c0027@example.com,north ,Online,SKU-003,Gadget X,49.0,3,0.2,117.6
O100292,2025-01-09,C0104,c0104@example.com,South,Online,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100293,15-Oct-2024,C0182,c0182@example.com,SOUTH,online,SKU-002,Widget B,29.5,4,0.0,118.0
O100294,15-Feb-2024,C0138,c0138@example.com,north ,Retail,SKU-004,Gadget Y,79.99,4,0.2,255.97
O100295,12/09/2024,C0282,c0282@example.com,SOUTH,,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100296,19-Sep-2024,C0355,c0355@example.com,West,Online,SKU-004,Gadget Y,79.99,4,0.05,303.96
O100297,05-Jul-2024,C0025,c0025@example.com,East,Retail,SKU-001,Widget A,19.99,2,0.1,35.98
O100298,04/14/2024,C0098,c0098@example.com,SOUTH,Retail,SKU-004,Gadget Y,79.99,3,0.1,215.97
O100299,2024-04-29,C0364,c0364@example.com,SOUTH,retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O100300,2025-01-29,C0178,c0178@example.com,West,retail,SKU-003,Gadget X,49.0,4,0.05,186.2
O100301,27-Aug-2024,C0245,c0245@example.com,East,online,SKU-005,Thingamajig,12.49,3,0.05,35.6
O100302,10-Aug-2024,C0300,c0300@example.com,East,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100303,10/03/2024,C0355,c0355@example.com,East,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99
O100304,2024-10-10,C0242,,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O100305,2025-01-30,C0302,c0302@example.com,East,Online,SKU-002,Widget B,2950.0,1,0.0,2950.0
O100306,07/27/2024,C0253,c0253@example.com,,,SKU-005,Thingamajig,12.49,1,0.1,11.24
O100307,2024-02-29,C0070,c0070@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.2,23.6
O100308,2024-01-27,C0117,c0117@example.com,East,,SKU-004,Gadget Y,79.99,1,0.2,63.99
O100309,2024-11-28,C0151,c0151@example.com,,retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100310,12/13/2024,C0261,c0261@example.com,East,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47
O100311,01-Jan-2024,C0345,c0345@example.com,East,Retail,SKU-002,Widget B,29.5,5,0.0,147.5
O100312,12/07/2024,C0307,c0307@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55
O100313,16-Aug-2024,C0021,c0021@example.com,SOUTH,retail,SKU-001,Widget A,19.99,6,0.0,119.94
O100314,04/15/2024,C0140,c0140@example.com,East,Online,SKU-002,Widget B,29.5,3,0.1,79.65
O100315,17-Jan-2024,C0348,c0348@example.com,north ,Partner,SKU-001,Widget A,19.99,5,0.05,94.95
O100316,2024-04-05,C0046,c0046@example.com,SOUTH,online,SKU-002,Widget B,29.5,3,0.0,88.5
O100317,12/05/2024,C0302,c0302@example.com,,Online,SKU-001,Widget A,19.99,8,0.0,159.92
O100318,2024-04-13,C0156,c0156@example.com,East,online,SKU-005,Thingamajig,12.49,2,0.2,19.98
O100319,03/22/2024,C0222,c0222@example.com,West,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96
O100320,01/24/2025,C0367,c0367@example.com,North,Partner,SKU-002,Widget B,29.5,5,0.2,118.0
O100321,2024-11-01,C0079,c0079@example.com,North,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95
O100322,01/28/2024,C0105,c0105@example.com,West,Online,SKU-004,Gadget Y,79.99,6,0.0,479.94
O100323,2024-03-17,C0235,c0235@example.com,SOUTH,,SKU-005,Thingamajig,12.49,4,0.1,44.96
O100324,03/05/2024,C0135,c0135@example.com,South,Retail,SKU-001,Widget A,19.99,5,0.0,99.95
O100325,05/18/2024,C0288,c0288@example.com,East,Online,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100326,2024-08-30,C0337,c0337@example.com,North,retail,SKU-002,Widget B,29.5,1,0.0,29.5
O100327,06-Jan-2024,C0331,c0331@example.com,north ,retail,SKU-004,Gadget Y,79.99,1,0.05,75.99
O100328,12/11/2024,C0106,c0106@example.com,South,retail,SKU-005,Thingamajig,12.49,1,0.2,9.99
O100329,01-Jun-2024,C0094,c0094@example.com,West,online,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100330,2024-11-05,C0369,c0369@example.com,,retail,SKU-003,Gadget X,49.0,5,0.2,196.0
O100331,16-Sep-2024,C0221,c0221@example.com,East,retail,SKU-004,Gadget Y,79.99,3,0.05,227.97
O100332,30-Sep-2024,C0286,c0286@example.com,North,retail,SKU-005,Thingamajig,12.49,4,0.05,47.46
O100333,18-Dec-2024,C0168,c0168@example.com,,Retail,SKU-001,Widget A,19.99,4,0.0,79.96
O100334,02/28/2024,C0397,c0397@example.com,East,,SKU-002,Widget B,29.5,1,0.0,29.5
O100335,22-Jun-2024,C0365,c0365@example.com,South,Retail,SKU-001,Widget A,19.99,5,0.0,99.95
O100336,2024-09-12,C0015,c0015@example.com,north ,Online,SKU-002,Widget B,29.5,1,0.05,28.02
O100337,2024-05-06,C0175,c0175@example.com,North,online,SKU-002,Widget B,29.5,3,0.2,70.8
O100338,05/07/2024,C0097,c0097@example.com,SOUTH,retail,SKU-004,Gadget Y,79.99,2,0.05,151.98
O100339,2024-04-05,C0186,,East,Online,SKU-004,Gadget Y,79.99,1,0.0,
O100340,07/25/2024,C0191,c0191@example.com,East,,SKU-002,Widget B,29.5,5,0.0,147.5
O100341,09/13/2024,C0330,c0330@example.com,SOUTH,online,SKU-003,Gadget X,49.0,3,0.0,147.0
O100342,2024-02-18,C0115,c0115@example.com,SOUTH,Retail,SKU-001,Widget A,19.99,1,0.2,15.99
O100343,2024-03-22,C0180,c0180@example.com,,,SKU-003,Gadget X,49.0,-4,0.2,-156.8
O100344,19-Feb-2024,C0198,c0198@example.com,SOUTH,Retail,SKU-005,Thingamajig,12.49,3,0.2,29.98
O100345,27-Jul-2024,C0301,,North,retail,SKU-004,Gadget Y,79.99,4,0.0,319.96
O100346,23-Sep-2024,C0368,c0368@example.com,SOUTH,Retail,SKU-002,Widget B,29.5,2,0.1,53.1
O100347,05/30/2024,C0329,c0329@example.com,,Retail,SKU-003,Gadget X,49.0,3,0.1,132.3
O100348,01/07/2025,C0285,c0285@example.com,North,Retail,SKU-001,Widget A,19.99,3,0.05,56.97
O100349,11/29/2024,C0252,c0252@example.com,north ,,SKU-003,Gadget X,49.0,3,0.05,139.65
O100350,25-Nov-2024,C0330,c0330@example.com,East,online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100351,2025-01-03,C0266,c0266@example.com,West,,SKU-001,Widget A,19.99,3,0.1,53.97
O100352,24-Oct-2024,C0084,c0084@example.com,SOUTH,online,SKU-003,Gadget X,49.0,7,0.0,343.0
O100353,12/30/2024,C0099,c0099@example.com,north ,retail,SKU-003,Gadget X,49.0,5,0.0,245.0
O100354,08/17/2024,C0227,c0227@example.com,West,Online,SKU-004,Gadget Y,79.99,1,0.1,71.99
O100355,09-Nov-2024,C0298,c0298@example.com,North,online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100356,21-Aug-2024,C0144,c0144@example.com,north ,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O100357,2024-01-25,C0394,c0394@example.com,North,Retail,SKU-001,Widget A,19.99,2,0.0,39.98
O100358,06-Jun-2024,C0269,c0269@example.com,north ,Online,SKU-005,Thingamajig,12.49,4,0.2,39.97
O100359,05/04/2024,C0068,c0068@example.com,north ,Online,SKU-003,Gadget X,49.0,1,0.05,46.55
O100360,2024-02-25,C0133,c0133@example.com,West,retail,SKU-002,Widget B,29.5,7,0.1,185.85
O100361,10-Apr-2024,C0164,c0164@example.com,East,Retail,SKU-004,Gadget Y,79.99,3,0.05,227.97
O100362,2024-06-06,C0283,c0283@example.com,West,,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100363,2024-01-23,C0282,c0282@example.com,North,online,SKU-004,Gadget Y,79.99,5,0.0,399.95
O100364,01-Nov-2024,C0071,c0071@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O100365,2024-08-01,C0033,c0033@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O100366,09/26/2024,C0300,c0300@example.com,East,online,SKU-002,Widget B,29.5,2,0.05,56.05
O100367,2024-02-05,C0336,c0336@example.com,East,,SKU-004,Gadget Y,79.99,1,0.2,63.99
O100368,01/20/2024,C0262,c0262@example.com,,retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100369,2024-02-07,C0141,c0141@example.com,West,Online,SKU-001,Widget A,19.99,3,0.05,56.97
O100370,08-Jan-2025,C0284,c0284@example.com,East,Partner,SKU-003,Gadget X,49.0,3,0.05,139.65
O100371,12/06/2024,C0272,c0272@example.com,,online,SKU-001,Widget A,19.99,1,0.0,19.99
O100372,2024-08-26,C0256,c0256@example.com,,Online,SKU-005,Thingamajig,12.49,7,0.0,87.43
O100373,03/24/2024,C0016,,West,online,SKU-005,Thingamajig,12.49,5,0.0,62.45
O100374,2024-06-22,C0270,c0270@example.com,South,retail,SKU-001,Widget A,19.99,1,0.0,19.99
O100375,08-Apr-2024,C0325,c0325@example.com,north ,online,SKU-003,Gadget X,49.0,1,0.1,44.1
O100376,11/26/2024,C0381,c0381@example.com,,Online,SKU-004,Gadget Y,79.99,6,0.0,479.94
O100377,05-Aug-2024,C0098,c0098@example.com,East,retail,SKU-002,Widget B,29.5,8,0.05,224.2
O100378,11/03/2024,C0111,c0111@example.com,East,online,SKU-002,Widget B,29.5,4,0.0,118.0
O100379,2025-01-17,C0299,c0299@example.com,North,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95
O100380,2024-02-11,C0337,c0337@example.com,,Retail,SKU-005,Thingamajig,12.49,4,0.05,47.46
O100381,01/07/2024,C0100,c0100@example.com,East,retail,SKU-002,Widget B,29.5,1,0.0,29.5
O100382,2024-07-30,C0078,c0078@example.com,north ,online,SKU-001,Widget A,19.99,1,0.0,
O100383,07/16/2024,C0044,c0044@example.com,South,Online,SKU-001,Widget A,19.99,4,0.0,
O100384,2024-09-01,C0157,c0157@example.com,North,,SKU-004,Gadget Y,79.99,2,0.05,151.98
O100385,05/02/2024,C0398,c0398@example.com,West,,SKU-002,Widget B,29.5,1,0.2,23.6
O100386,04-Jan-2025,C0349,c0349@example.com,north ,,SKU-003,Gadget X,49.0,2,0.0,98.0
O100387,12-Apr-2024,C0014,c0014@example.com,West,online,SKU-003,Gadget X,49.0,4,0.0,196.0
O100388,09/26/2024,C0102,c0102@example.com,South,online,SKU-004,Gadget Y,79.99,-6,0.0,-479.94
O100389,31-Dec-2024,C0352,c0352@example.com,South,online,SKU-005,Thingamajig,12.49,9,0.1,101.17
O100390,07-Apr-2024,C0333,c0333@example.com,north ,retail,SKU-002,Widget B,29.5,1,0.2,
O100391,2024-08-03,C0383,c0383@example.com,,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O100392,12/31/2024,C0275,,,online,SKU-003,Gadget X,49.0,3,0.0,147.0
O100393,15-Feb-2024,C0217,c0217@example.com,,retail,SKU-003,Gadget X,49.0,1,0.0,49.0
O100394,2024-07-06,C0105,c0105@example.com,,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O100395,2024-09-01,C0245,c0245@example.com,SOUTH,Partner,SKU-003,Gadget X,49.0,1,0.2,39.2
O100396,04/06/2024,C0372,c0372@example.com,north ,,SKU-005,Thingamajig,12.49,6,0.1,67.45
O100397,2024-12-12,C0189,c0189@example.com,,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100398,2024-11-27,C0113,c0113@example.com,north ,online,SKU-004,Gadget Y,79.99,1,0.05,75.99
O100399,2024-10-30,C0117,c0117@example.com,East,retail,SKU-003,Gadget X,49.0,2,0.1,88.2
O100400,2024-10-10,C0233,c0233@example.com,West,online,SKU-005,Thingamajig,12.49,3,0.2,29.98
O100401,03/11/2024,C0057,c0057@example.com,,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O100402,2024-11-11,C0153,c0153@example.com,north ,online,SKU-002,Widget B,29.5,6,0.0,177.0
O100403,18-Aug-2024,C0152,c0152@example.com,,online,SKU-002,Widget B,2950.0,1,0.0,2950.0
O100404,01/25/2025,C0272,c0272@example.com,East,,SKU-001,Widget A,19.99,3,0.0,59.97
O100405,30-Aug-2024,C0198,c0198@example.com,SOUTH,online,SKU-004,Gadget Y,79.99,2,0.2,127.98
O100406,2024-08-27,C0066,c0066@example.com,SOUTH,,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100407,2024-01-27,C0007,c0007@example.com,West,Online,SKU-002,Widget B,29.5,2,0.2,47.2
O100408,12/28/2024,C0035,c0035@example.com,north ,retail,SKU-002,Widget B,29.5,4,0.0,118.0
O100409,11/23/2024,C0127,c0127@example.com,,Online,SKU-003,Gadget X,49.0,4,0.05,186.2
O100410,15-Dec-2024,C0156,c0156@example.com,North,retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100411,04-Mar-2024,C0381,c0381@example.com,North,,SKU-004,Gadget Y,79.99,3,0.2,191.98
O100412,09/27/2024,C0176,c0176@example.com,West,,SKU-002,Widget B,29.5,1,0.0,29.5
O100413,01/02/2024,C0253,c0253@example.com,North,online,SKU-002,Widget B,29.5,3,0.0,88.5
O100414,2024-03-05,C0316,c0316@example.com,East,retail,SKU-003,Gadget X,49.0,2,0.05,93.1
O100415,2024-10-20,C0171,c0171@example.com,SOUTH,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100416,2024-10-31,C0029,c0029@example.com,,,SKU-003,Gadget X,49.0,1,0.05,46.55
O100417,04/18/2024,C0256,c0256@example.com,West,Partner,SKU-005,Thingamajig,12.49,3,0.1,33.72
O100418,01/01/2024,C0323,c0323@example.com,,retail,SKU-004,Gadget Y,79.99,4,0.0,319.96
O100419,05-Jul-2024,C0392,c0392@example.com,north ,Online,SKU-001,Widget A,19.99,1,0.0,19.99
O100420,2024-10-03,C0216,c0216@example.com,SOUTH,,SKU-002,Widget B,29.5,3,0.0,88.5
O100421,07/10/2024,C0017,c0017@example.com,South,,SKU-003,Gadget X,49.0,5,0.0,245.0
O100422,01/09/2025,C0330,c0330@example.com,West,Online,SKU-001,Widget A,19.99,-5,0.05,-94.95
O100423,2024-08-18,C0078,,West,Retail,SKU-001,Widget A,19.99,5,0.0,99.95
O100424,2024-06-04,C0226,c0226@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.1,44.1
O100425,29-Jul-2024,C0167,,,Online,SKU-003,Gadget X,49.0,2,0.0,98.0
O100426,20-May-2024,C0390,c0390@example.com,East,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55
O100427,11/30/2024,C0324,c0324@example.com,South,Retail,SKU-004,Gadget Y,79.99,-9,0.05,-683.91
O100428,09/27/2024,C0139,c0139@example.com,West,retail,SKU-005,Thingamajig,12.49,6,0.2,59.95
O100429,01/07/2024,C0381,c0381@example.com,South,Retail,SKU-002,Widget B,29.5,8,0.0,236.0
O100430,2024-08-13,C0053,c0053@example.com,north ,online,SKU-001,Widget A,19.99,4,0.2,63.97
O100431,02/18/2024,C0221,c0221@example.com,SOUTH,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96
O100432,02/10/2024,C0078,c0078@example.com,north ,Retail,SKU-004,Gadget Y,79.99,4,0.0,319.96
O100433,01/26/2024,C0076,c0076@example.com,West,,SKU-002,Widget B,29.5,1,0.0,29.5
O100434,25-Aug-2024,C0227,c0227@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O100435,09/11/2024,C0014,c0014@example.com,,online,SKU-001,Widget A,19.99,5,0.1,89.96
O100436,2024-09-08,C0053,c0053@example.com,SOUTH,retail,SKU-003,Gadget X,49.0,5,0.0,245.0
O100437,01/05/2024,C0302,c0302@example.com,North,online,SKU-002,Widget B,29.5,1,0.0,29.5
O100438,07-May-2024,C0034,,north ,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O100439,16-Feb-2024,C0374,c0374@example.com,SOUTH,Partner,SKU-004,Gadget Y,79.99,1,0.1,71.99
O100440,2024-10-21,C0316,,,Partner,SKU-004,Gadget Y,79.99,5,0.0,399.95
O100441,21-Mar-2024,C0163,c0163@example.com,West,online,SKU-002,Widget B,29.5,3,0.0,88.5
O100442,2024-04-19,C0180,c0180@example.com,South,online,SKU-001,Widget A,19.99,2,0.0,
O100443,16-Mar-2024,C0328,c0328@example.com,East,retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100444,14-Nov-2024,C0132,,SOUTH,Partner,SKU-003,Gadget X,49.0,1,0.1,44.1
O100445,04/29/2024,C0224,c0224@example.com,,,SKU-001,Widget A,19.99,1,0.0,19.99
O100446,05/18/2024,C0051,c0051@example.com,East,Online,SKU-004,Gadget Y,79.99,4,0.0,319.96
O100447,01/01/2024,C0015,c0015@example.com,,,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100448,01/05/2024,C0119,c0119@example.com,north ,,SKU-001,Widget A,19.99,3,0.05,56.97
O100449,12-Aug-2024,C0220,c0220@example.com,,Partner,SKU-004,Gadget Y,79.99,9,0.2,575.93
O100450,2024-10-06,C0099,c0099@example.com,north ,Partner,SKU-002,Widget B,29.5,4,0.0,118.0
O100451,12/06/2024,C0333,c0333@example.com,SOUTH,Retail,SKU-002,Widget B,29.5,4,0.1,106.2
O100452,07/25/2024,C0289,c0289@example.com,East,,SKU-005,Thingamajig,12.49,4,0.0,49.96
O100453,09/03/2024,C0248,c0248@example.com,SOUTH,Online,SKU-002,Widget B,29.5,3,0.0,88.5
O100454,05/16/2024,C0138,c0138@example.com,East,online,SKU-001,Widget A,19.99,4,0.0,79.96
O100455,2024-10-17,C0223,c0223@example.com,north ,Partner,SKU-001,Widget A,19.99,1,0.0,19.99
O100456,05/08/2024,C0126,c0126@example.com,North,Partner,SKU-002,Widget B,29.5,1,0.0,
O100457,09-Jan-2024,C0302,c0302@example.com,SOUTH,online,SKU-003,Gadget X,49.0,3,0.0,147.0
O100458,01-Jan-2024,C0254,c0254@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.05,28.02
O100459,07/07/2024,C0003,c0003@example.com,East,retail,SKU-005,Thingamajig,12.49,2,0.1,22.48
O100460,30-Apr-2024,C0326,c0326@example.com,East,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100461,11/18/2024,C0363,c0363@example.com,,online,SKU-003,Gadget X,49.0,4,0.0,196.0
O100462,01-Dec-2024,C0080,c0080@example.com,SOUTH,Partner,SKU-003,Gadget X,49.0,4,0.0,196.0
O100463,01-Feb-2025,C0342,c0342@example.com,West,Online,SKU-001,Widget A,19.99,6,0.1,107.95
O100464,30-Oct-2024,C0360,c0360@example.com,,Retail,SKU-002,Widget B,29.5,3,0.1,79.65
O100465,10/24/2024,C0324,c0324@example.com,,retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100466,30-Jan-2025,C0356,c0356@example.com,North,online,SKU-003,Gadget X,49.0,4,0.0,196.0
O100467,31-Aug-2024,C0044,c0044@example.com,East,retail,SKU-001,Widget A,19.99,4,0.1,71.96
O100468,03/02/2024,C0194,,West,Partner,SKU-001,Widget A,19.99,3,0.2,47.98
O100469,31-Aug-2024,C0237,c0237@example.com,north ,online,SKU-003,Gadget X,49.0,1,0.0,49.0
O100470,2024-12-20,C0261,c0261@example.com,North,,SKU-003,Gadget X,49.0,1,0.05,46.55
O100471,2024-09-15,C0138,c0138@example.com,West,Online,SKU-002,Widget B,29.5,7,0.0,206.5
O100472,01/05/2025,C0209,c0209@example.com,north ,Partner,SKU-005,Thingamajig,12.49,5,0.05,59.33
O100473,2024-11-10,C0193,c0193@example.com,South,,SKU-005,Thingamajig,12.49,2,0.1,22.48
O100474,2024-05-02,C0239,c0239@example.com,SOUTH,online,SKU-001,Widget A,19.99,3,0.0,59.97
O100475,09/07/2024,C0161,c0161@example.com,SOUTH,online,SKU-003,Gadget X,49.0,2,0.0,98.0
O100476,2024-07-12,C0178,c0178@example.com,South,Online,SKU-001,Widget A,19.99,4,0.0,79.96
O100477,14-Aug-2024,C0353,c0353@example.com,East,online,SKU-001,Widget A,19.99,4,0.1,71.96
O100478,19-Jul-2024,C0309,c0309@example.com,North,Retail,SKU-001,Widget A,19.99,2,0.0,39.98
O100479,06/08/2024,C0246,c0246@example.com,South,online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100480,04-Mar-2024,C0203,c0203@example.com,East,,SKU-004,Gadget Y,79.99,6,0.0,479.94
O100481,2024-11-06,C0269,c0269@example.com,West,retail,SKU-005,Thingamajig,12.49,4,0.05,47.46
O100482,08/27/2024,C0122,c0122@example.com,West,,SKU-002,Widget B,29.5,1,0.05,28.02
O100483,2024-10-12,C0326,c0326@example.com,,online,SKU-001,Widget A,19.99,1,0.0,19.99
O100484,04-Jun-2024,C0305,c0305@example.com,West,Partner,SKU-005,Thingamajig,12.49,4,0.0,49.96
O100485,19-Jul-2024,C0167,c0167@example.com,SOUTH,Partner,SKU-001,Widget A,19.99,3,0.0,59.97
O100486,2024-12-22,C0100,c0100@example.com,West,online,SKU-002,Widget B,29.5,1,0.0,29.5
O100487,04-Dec-2024,C0119,c0119@example.com,,Partner,SKU-002,Widget B,29.5,3,0.0,88.5
O100488,2024-08-16,C0025,c0025@example.com,SOUTH,Partner,SKU-001,Widget A,19.99,1,0.2,15.99
O100489,08/25/2024,C0380,c0380@example.com,SOUTH,Partner,SKU-005,Thingamajig,12.49,1,0.1,11.24
O100490,06-Feb-2024,C0396,c0396@example.com,West,Partner,SKU-001,Widget A,19.99,3,0.05,56.97
O100491,02/05/2024,C0230,c0230@example.com,North,online,SKU-002,Widget B,29.5,1,0.0,29.5
O100492,25-Sep-2024,C0286,c0286@example.com,SOUTH,Retail,SKU-001,Widget A,19.99,1,0.0,19.99
O100493,06/01/2024,C0320,c0320@example.com,North,Online,SKU-005,Thingamajig,12.49,7,0.2,69.94
O100494,06-Dec-2024,C0311,c0311@example.com,South,Retail,SKU-003,Gadget X,49.0,1,0.1,44.1
O100495,03/25/2024,C0229,c0229@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.1,11.24
O100496,10/16/2024,C0258,c0258@example.com,South,retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100497,22-Mar-2024,C0350,c0350@example.com,,Retail,SKU-002,Widget B,29.5,3,0.0,88.5
O100498,06/29/2024,C0149,c0149@example.com,,Retail,SKU-003,Gadget X,49.0,2,0.1,88.2
O100499,07/09/2024,C0036,c0036@example.com,North,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47
O100500,05/14/2024,C0262,c0262@example.com,South,retail,SKU-002,Widget B,29.5,4,0.0,118.0
O100501,07/18/2024,C0032,c0032@example.com,,Retail,SKU-003,Gadget X,49.0,3,0.2,117.6
O100502,01/08/2025,C0275,c0275@example.com,SOUTH,Online,SKU-001,Widget A,19.99,1,0.0,19.99
O100503,2024-10-01,C0010,c0010@example.com,North,Partner,SKU-002,Widget B,29.5,2,0.2,47.2
O100504,2024-11-07,C0053,c0053@example.com,north ,Partner,SKU-002,Widget B,29.5,4,0.0,118.0
