order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue,email_missing,order_year,order_month,order_dow,gross_revenue,discount_amt,customer_lifetime_revenue
O100255,2024-10-23,C0019,c0019@example.com,South,Online,SKU-002,Widget B,29.5,1,0.05,28.02,False,2024,2024-10,Wednesday,29.5,1.48,443.17
O100257,2024-03-12,C0090,c0090@example.com,South,Online,SKU-002,Widget B,29.5,5,0.1,132.75,False,2024,2024-03,Tuesday,147.5,14.75,588.13
O100258,2025-01-05,C0213,c0213@example.com,South,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6,False,2025,2025-01,Sunday,37.47,1.87,625.51
O100260,2024-09-02,C0201,c0201@example.com,North,Retail,SKU-001,Widget A,19.99,4,0.2,63.97,False,2024,2024-09,Monday,79.96,15.99,419.89
O100261,2024-10-16,C0125,c0125@example.com,South,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-10,Wednesday,79.99,0.0,438.96
O100262,2024-03-28,C0208,c0208@example.com,South,Retail,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-03,Thursday,49.0,0.0,235.38
O100265,2024-10-19,C0337,c0337@example.com,North,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-10,Saturday,147.0,0.0,854.45
O100266,2024-12-20,C0109,c0109@example.com,East,Retail,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-12,Friday,19.99,0.0,78.99
O100268,2024-09-17,C0181,c0181@example.com,North,Retail,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-09,Tuesday,88.5,0.0,752.41
O100273,2024-03-23,C0378,c0378@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.2,39.2,False,2024,2024-03,Saturday,49.0,9.8,383.37
O100274,2025-01-07,C0389,c0389@example.com,North,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2025,2025-01,Tuesday,98.0,0.0,9651.48
O100275,2024-12-11,C0212,c0212@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-12,Wednesday,49.0,0.0,49.0
O100276,2024-06-05,C0185,c0185@example.com,North,Online,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-06,Wednesday,159.98,0.0,1007.87
O100277,2024-07-03,C0145,c0145@example.com,South,Online,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-07,Wednesday,147.0,0.0,394.69
O100278,2024-05-17,C0221,c0221@example.com,West,Retail,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-05,Friday,118.0,0.0,556.38
O100279,2024-03-01,C0285,c0285@example.com,South,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-03,Friday,37.47,0.0,144.4
O100281,2024-05-14,C0014,c0014@example.com,West,Online,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-05,Tuesday,159.98,0.0,650.43
O100282,2024-05-15,C0242,c0242@example.com,East,Partner,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2024,2024-05,Wednesday,12.49,2.5,355.93
O100284,2024-06-22,C0305,c0305@example.com,West,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-06,Saturday,147.0,0.0,474.92
O100285,2024-04-20,C0014,c0014@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-04,Saturday,79.99,0.0,650.43
O100286,2024-02-09,C0340,c0340@example.com,East,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-02,Friday,79.99,0.0,232.09
O100288,2024-04-12,C0306,c0306@example.com,West,Retail,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-04,Friday,118.0,0.0,267.44
O100290,2024-11-23,C0067,c0067@example.com,East,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2024,2024-11,Saturday,98.0,0.0,161.97
O100291,2024-03-13,C0027,c0027@example.com,North,Online,SKU-003,Gadget X,49.0,3,0.2,117.6,False,2024,2024-03,Wednesday,147.0,29.4,265.89
O100292,2025-01-09,C0104,c0104@example.com,South,Online,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2025,2025-01,Thursday,24.98,0.0,139.01
O100293,2024-10-15,C0182,c0182@example.com,South,Online,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-10,Tuesday,118.0,0.0,431.07
O100294,2024-02-15,C0138,c0138@example.com,North,Retail,SKU-004,Gadget Y,79.99,4,0.2,255.97,False,2024,2024-02,Thursday,319.96,63.99,828.51
O100296,2024-09-19,C0355,c0355@example.com,West,Online,SKU-004,Gadget Y,79.99,4,0.05,303.96,False,2024,2024-09,Thursday,319.96,16.0,477.9
O100297,2024-07-05,C0025,c0025@example.com,East,Retail,SKU-001,Widget A,19.99,2,0.1,35.98,False,2024,2024-07,Friday,39.98,4.0,454.94
O100298,2024-04-14,C0098,c0098@example.com,South,Retail,SKU-004,Gadget Y,79.99,3,0.1,215.97,False,2024,2024-04,Sunday,239.97,24.0,898.12
O100299,2024-04-29,C0364,c0364@example.com,South,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2024,2024-04,Monday,98.0,0.0,517.6
O100300,2025-01-29,C0178,c0178@example.com,West,Retail,SKU-003,Gadget X,49.0,4,0.05,186.2,False,2025,2025-01,Wednesday,196.0,9.8,524.55
O100301,2024-08-27,C0245,c0245@example.com,East,Online,SKU-005,Thingamajig,12.49,3,0.05,35.6,False,2024,2024-08,Tuesday,37.47,1.87,194.74
O100302,2024-08-10,C0300,c0300@example.com,East,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-08,Saturday,12.49,0.0,654.65
O100303,2024-10-03,C0355,c0355@example.com,East,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-10,Thursday,79.99,4.0,477.9
O100304,2024-10-10,C0242,unknown@unknown,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,True,2024,2024-10,Thursday,49.0,0.0,355.93
O100305,2025-01-30,C0302,c0302@example.com,East,Online,SKU-002,Widget B,136.03,1,0.0,2950.0,False,2025,2025-01,Thursday,136.03,-2813.97,3661.59
O100307,2024-02-29,C0070,c0070@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.2,23.6,False,2024,2024-02,Thursday,29.5,5.9,407.76
O100310,2024-12-13,C0261,c0261@example.com,East,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-12,Friday,37.47,0.0,235.46
O100311,2024-01-01,C0345,c0345@example.com,East,Retail,SKU-002,Widget B,29.5,5,0.0,147.5,False,2024,2024-01,Monday,147.5,0.0,981.56
O100312,2024-12-07,C0307,c0307@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55,False,2024,2024-12,Saturday,49.0,2.45,435.45
O100313,2024-08-16,C0021,c0021@example.com,South,Retail,SKU-001,Widget A,19.99,6,0.0,119.94,False,2024,2024-08,Friday,119.94,0.0,119.94
O100314,2024-04-15,C0140,c0140@example.com,East,Online,SKU-002,Widget B,29.5,3,0.1,79.65,False,2024,2024-04,Monday,88.5,8.85,734.02
O100315,2024-01-17,C0348,c0348@example.com,North,Partner,SKU-001,Widget A,19.99,5,0.05,94.95,False,2024,2024-01,Wednesday,99.95,5.0,363.79
O100316,2024-04-05,C0046,c0046@example.com,South,Online,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-04,Friday,88.5,0.0,745.44
O100318,2024-04-13,C0156,c0156@example.com,East,Online,SKU-005,Thingamajig,12.49,2,0.2,19.98,False,2024,2024-04,Saturday,24.98,5.0,478.21
O100319,2024-03-22,C0222,c0222@example.com,West,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96,False,2024,2024-03,Friday,319.96,16.0,589.92
O100320,2025-01-24,C0367,c0367@example.com,North,Partner,SKU-002,Widget B,29.5,5,0.2,118.0,False,2025,2025-01,Friday,147.5,29.5,385.84
O100321,2024-11-01,C0079,c0079@example.com,North,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95,False,2024,2024-11,Friday,399.95,0.0,1010.69
O100322,2024-01-28,C0105,c0105@example.com,West,Online,SKU-004,Gadget Y,79.99,6,0.0,479.94,False,2024,2024-01,Sunday,479.94,0.0,662.03
O100324,2024-03-05,C0135,c0135@example.com,South,Retail,SKU-001,Widget A,19.99,5,0.0,99.95,False,2024,2024-03,Tuesday,99.95,0.0,224.9
O100325,2024-05-18,C0288,c0288@example.com,East,Online,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-05,Saturday,24.98,0.0,183.22
O100326,2024-08-30,C0337,c0337@example.com,North,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-08,Friday,29.5,0.0,854.45
O100327,2024-01-06,C0331,c0331@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-01,Saturday,79.99,4.0,179.92
O100328,2024-12-11,C0106,c0106@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2024,2024-12,Wednesday,12.49,2.5,685.05
O100329,2024-06-01,C0094,c0094@example.com,West,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-06,Saturday,239.97,0.0,892.92
O100331,2024-09-16,C0221,c0221@example.com,East,Retail,SKU-004,Gadget Y,79.99,3,0.05,227.97,False,2024,2024-09,Monday,239.97,12.0,556.38
O100332,2024-09-30,C0286,c0286@example.com,North,Retail,SKU-005,Thingamajig,12.49,4,0.05,47.46,False,2024,2024-09,Monday,49.96,2.5,495.03
O100335,2024-06-22,C0365,c0365@example.com,South,Retail,SKU-001,Widget A,19.99,5,0.0,99.95,False,2024,2024-06,Saturday,99.95,0.0,217.95
O100336,2024-09-12,C0015,c0015@example.com,North,Online,SKU-002,Widget B,29.5,1,0.05,28.02,False,2024,2024-09,Thursday,29.5,1.48,802.71
O100337,2024-05-06,C0175,c0175@example.com,North,Online,SKU-002,Widget B,29.5,3,0.2,70.8,False,2024,2024-05,Monday,88.5,17.7,471.17
O100338,2024-05-07,C0097,c0097@example.com,South,Retail,SKU-004,Gadget Y,79.99,2,0.05,151.98,False,2024,2024-05,Tuesday,159.98,8.0,239.95
O100339,2024-04-05,C0186,unknown@unknown,East,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99,True,2024,2024-04,Friday,79.99,0.0,79.99
O100341,2024-09-13,C0330,c0330@example.com,South,Online,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-09,Friday,147.0,0.0,250.74
O100342,2024-02-18,C0115,c0115@example.com,South,Retail,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-02,Sunday,19.99,4.0,922.34
O100344,2024-02-19,C0198,c0198@example.com,South,Retail,SKU-005,Thingamajig,12.49,3,0.2,29.98,False,2024,2024-02,Monday,37.47,7.49,279.08
O100345,2024-07-27,C0301,unknown@unknown,North,Retail,SKU-004,Gadget Y,79.99,4,0.0,319.96,True,2024,2024-07,Saturday,319.96,0.0,403.94
O100346,2024-09-23,C0368,c0368@example.com,South,Retail,SKU-002,Widget B,29.5,2,0.1,53.1,False,2024,2024-09,Monday,59.0,5.9,440.5
O100348,2025-01-07,C0285,c0285@example.com,North,Retail,SKU-001,Widget A,19.99,3,0.05,56.97,False,2025,2025-01,Tuesday,59.97,3.0,144.4
O100350,2024-11-25,C0330,c0330@example.com,East,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-11,Monday,12.49,0.0,250.74
O100352,2024-10-24,C0084,c0084@example.com,South,Online,SKU-003,Gadget X,49.0,7,0.0,343.0,False,2024,2024-10,Thursday,343.0,0.0,702.94
O100353,2024-12-30,C0099,c0099@example.com,North,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0,False,2024,2024-12,Monday,245.0,0.0,464.93
O100354,2024-08-17,C0227,c0227@example.com,West,Online,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2024,2024-08,Saturday,79.99,8.0,516.94
O100355,2024-11-09,C0298,c0298@example.com,North,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-11,Saturday,12.49,0.0,68.54
O100356,2024-08-21,C0144,c0144@example.com,North,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-08,Wednesday,49.0,0.0,746.87
O100357,2024-01-25,C0394,c0394@example.com,North,Retail,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-01,Thursday,39.98,0.0,523.87
O100358,2024-06-06,C0269,c0269@example.com,North,Online,SKU-005,Thingamajig,12.49,4,0.2,39.97,False,2024,2024-06,Thursday,49.96,9.99,252.04
O100359,2024-05-04,C0068,c0068@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.05,46.55,False,2024,2024-05,Saturday,49.0,2.45,112.0
O100360,2024-02-25,C0133,c0133@example.com,West,Retail,SKU-002,Widget B,29.5,7,0.1,185.85,False,2024,2024-02,Sunday,206.5,20.65,308.83
O100361,2024-04-10,C0164,c0164@example.com,East,Retail,SKU-004,Gadget Y,79.99,3,0.05,227.97,False,2024,2024-04,Wednesday,239.97,12.0,444.44
O100363,2024-01-23,C0282,c0282@example.com,North,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95,False,2024,2024-01,Tuesday,399.95,0.0,517.95
O100364,2024-11-01,C0071,c0071@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-11,Friday,49.0,0.0,192.98
O100365,2024-08-01,C0033,c0033@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-08,Thursday,49.0,0.0,392.69
O100366,2024-09-26,C0300,c0300@example.com,East,Online,SKU-002,Widget B,29.5,2,0.05,56.05,False,2024,2024-09,Thursday,59.0,2.95,654.65
O100369,2024-02-07,C0141,c0141@example.com,West,Online,SKU-001,Widget A,19.99,3,0.05,56.97,False,2024,2024-02,Wednesday,59.97,3.0,222.19
O100370,2025-01-08,C0284,c0284@example.com,East,Partner,SKU-003,Gadget X,49.0,3,0.05,139.65,False,2025,2025-01,Wednesday,147.0,7.35,364.18
O100373,2024-03-24,C0016,unknown@unknown,West,Online,SKU-005,Thingamajig,12.49,5,0.0,62.45,True,2024,2024-03,Sunday,62.45,0.0,644.04
O100374,2024-06-22,C0270,c0270@example.com,South,Retail,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-06,Saturday,19.99,0.0,616.92
O100375,2024-04-08,C0325,c0325@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.1,44.1,False,2024,2024-04,Monday,49.0,4.9,132.06
O100377,2024-08-05,C0098,c0098@example.com,East,Retail,SKU-002,Widget B,29.5,8,0.05,224.2,False,2024,2024-08,Monday,236.0,11.8,898.12
O100378,2024-11-03,C0111,c0111@example.com,East,Online,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-11,Sunday,118.0,0.0,583.6
O100379,2025-01-17,C0299,c0299@example.com,North,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95,False,2025,2025-01,Friday,399.95,0.0,454.43
O100381,2024-01-07,C0100,c0100@example.com,East,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-01,Sunday,29.5,0.0,217.92
O100382,2024-07-30,C0078,c0078@example.com,North,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-07,Tuesday,19.99,0.0,853.59
O100383,2024-07-16,C0044,c0044@example.com,South,Online,SKU-001,Widget A,19.99,4,0.0,79.96,False,2024,2024-07,Tuesday,79.96,0.0,417.36
O100387,2024-04-12,C0014,c0014@example.com,West,Online,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-04,Friday,196.0,0.0,650.43
O100388,2024-09-26,C0102,c0102@example.com,South,Online,SKU-004,Gadget Y,79.99,6,0.0,-479.94,False,2024,2024-09,Thursday,479.94,959.88,-110.02
O100389,2024-12-31,C0352,c0352@example.com,South,Online,SKU-005,Thingamajig,12.49,9,0.1,101.17,False,2024,2024-12,Tuesday,112.41,11.24,387.55
O100390,2024-04-07,C0333,c0333@example.com,North,Retail,SKU-002,Widget B,29.5,1,0.2,23.6,False,2024,2024-04,Sunday,29.5,5.9,468.72
O100395,2024-09-01,C0245,c0245@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.2,39.2,False,2024,2024-09,Sunday,49.0,9.8,194.74
O100398,2024-11-27,C0113,c0113@example.com,North,Online,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-11,Wednesday,79.99,4.0,264.13
O100399,2024-10-30,C0117,c0117@example.com,East,Retail,SKU-003,Gadget X,49.0,2,0.1,88.2,False,2024,2024-10,Wednesday,98.0,9.8,368.15
O100400,2024-10-10,C0233,c0233@example.com,West,Online,SKU-005,Thingamajig,12.49,3,0.2,29.98,False,2024,2024-10,Thursday,37.47,7.49,802.33
O100402,2024-11-11,C0153,c0153@example.com,North,Online,SKU-002,Widget B,29.5,6,0.0,177.0,False,2024,2024-11,Monday,177.0,0.0,386.9
O100405,2024-08-30,C0198,c0198@example.com,South,Online,SKU-004,Gadget Y,79.99,2,0.2,127.98,False,2024,2024-08,Friday,159.98,32.0,279.08
O100407,2024-01-27,C0007,c0007@example.com,West,Online,SKU-002,Widget B,29.5,2,0.2,47.2,False,2024,2024-01,Saturday,59.0,11.8,565.59
O100408,2024-12-28,C0035,c0035@example.com,North,Retail,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-12,Saturday,118.0,0.0,118.0
O100410,2024-12-15,C0156,c0156@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-12,Sunday,79.99,0.0,478.21
O100413,2024-01-02,C0253,c0253@example.com,North,Online,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-01,Tuesday,88.5,0.0,610.62
O100414,2024-03-05,C0316,c0316@example.com,East,Retail,SKU-003,Gadget X,49.0,2,0.05,93.1,False,2024,2024-03,Tuesday,98.0,4.9,408.23
O100415,2024-10-20,C0171,c0171@example.com,South,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-10,Sunday,79.99,0.0,503.65
O100417,2024-04-18,C0256,c0256@example.com,West,Partner,SKU-005,Thingamajig,12.49,3,0.1,33.72,False,2024,2024-04,Thursday,37.47,3.75,178.38
O100419,2024-07-05,C0392,c0392@example.com,North,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-07,Friday,19.99,0.0,236.41
O100422,2025-01-09,C0330,c0330@example.com,West,Online,SKU-001,Widget A,19.99,5,0.05,-94.95,False,2025,2025-01,Thursday,99.95,194.9,250.74
O100423,2024-08-18,C0078,unknown@unknown,West,Retail,SKU-001,Widget A,19.99,5,0.0,99.95,True,2024,2024-08,Sunday,99.95,0.0,853.59
O100424,2024-06-04,C0226,c0226@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.1,44.1,False,2024,2024-06,Tuesday,49.0,4.9,120.61
O100426,2024-05-20,C0390,c0390@example.com,East,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55,False,2024,2024-05,Monday,49.0,2.45,119.01
O100427,2024-11-30,C0324,c0324@example.com,South,Retail,SKU-004,Gadget Y,79.99,9,0.05,-683.91,False,2024,2024-11,Saturday,719.91,1403.82,-683.91
O100428,2024-09-27,C0139,c0139@example.com,West,Retail,SKU-005,Thingamajig,12.49,6,0.2,59.95,False,2024,2024-09,Friday,74.94,14.99,668.88
O100429,2024-01-07,C0381,c0381@example.com,South,Retail,SKU-002,Widget B,29.5,8,0.0,236.0,False,2024,2024-01,Sunday,236.0,0.0,311.99
O100430,2024-08-13,C0053,c0053@example.com,North,Online,SKU-001,Widget A,19.99,4,0.2,63.97,False,2024,2024-08,Tuesday,79.96,15.99,505.37
O100431,2024-02-18,C0221,c0221@example.com,South,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-02,Sunday,49.96,0.0,556.38
O100432,2024-02-10,C0078,c0078@example.com,North,Retail,SKU-004,Gadget Y,79.99,4,0.0,319.96,False,2024,2024-02,Saturday,319.96,0.0,853.59
O100434,2024-08-25,C0227,c0227@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-08,Sunday,49.0,0.0,516.94
O100436,2024-09-08,C0053,c0053@example.com,South,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0,False,2024,2024-09,Sunday,245.0,0.0,505.37
O100437,2024-01-05,C0302,c0302@example.com,North,Online,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-01,Friday,29.5,0.0,3661.59
O100438,2024-05-07,C0034,unknown@unknown,North,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,True,2024,2024-05,Tuesday,49.0,0.0,410.92
O100439,2024-02-16,C0374,c0374@example.com,South,Partner,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2024,2024-02,Friday,79.99,8.0,348.91
O100441,2024-03-21,C0163,c0163@example.com,West,Online,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-03,Thursday,88.5,0.0,354.68
O100442,2024-04-19,C0180,c0180@example.com,South,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-04,Friday,39.98,0.0,502.45
O100443,2024-03-16,C0328,c0328@example.com,East,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-03,Saturday,24.98,0.0,684.55
O100444,2024-11-14,C0132,unknown@unknown,South,Partner,SKU-003,Gadget X,49.0,1,0.1,44.1,True,2024,2024-11,Thursday,49.0,4.9,93.1
O100446,2024-05-18,C0051,c0051@example.com,East,Online,SKU-004,Gadget Y,79.99,4,0.0,319.96,False,2024,2024-05,Saturday,319.96,0.0,660.3
O100450,2024-10-06,C0099,c0099@example.com,North,Partner,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-10,Sunday,118.0,0.0,464.93
O100451,2024-12-06,C0333,c0333@example.com,South,Retail,SKU-002,Widget B,29.5,4,0.1,106.2,False,2024,2024-12,Friday,118.0,11.8,468.72
O100453,2024-09-03,C0248,c0248@example.com,South,Online,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-09,Tuesday,88.5,0.0,314.99
O100454,2024-05-16,C0138,c0138@example.com,East,Online,SKU-001,Widget A,19.99,4,0.0,79.96,False,2024,2024-05,Thursday,79.96,0.0,828.51
O100455,2024-10-17,C0223,c0223@example.com,North,Partner,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-10,Thursday,19.99,0.0,131.96
O100456,2024-05-08,C0126,c0126@example.com,North,Partner,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-05,Wednesday,29.5,0.0,488.96
O100457,2024-01-09,C0302,c0302@example.com,South,Online,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-01,Tuesday,147.0,0.0,3661.59
O100458,2024-01-01,C0254,c0254@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.05,28.02,False,2024,2024-01,Monday,29.5,1.48,188.0
O100459,2024-07-07,C0003,c0003@example.com,East,Retail,SKU-005,Thingamajig,12.49,2,0.1,22.48,False,2024,2024-07,Sunday,24.98,2.5,420.45
O100460,2024-04-30,C0326,c0326@example.com,East,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-04,Tuesday,24.98,0.0,190.9
O100462,2024-12-01,C0080,c0080@example.com,South,Partner,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-12,Sunday,196.0,0.0,666.5
O100463,2025-02-01,C0342,c0342@example.com,West,Online,SKU-001,Widget A,19.99,6,0.1,107.95,False,2025,2025-02,Saturday,119.94,11.99,107.95
O100466,2025-01-30,C0356,c0356@example.com,North,Online,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2025,2025-01,Thursday,196.0,0.0,484.73
O100467,2024-08-31,C0044,c0044@example.com,East,Retail,SKU-001,Widget A,19.99,4,0.1,71.96,False,2024,2024-08,Saturday,79.96,8.0,417.36
O100468,2024-03-02,C0194,unknown@unknown,West,Partner,SKU-001,Widget A,19.99,3,0.2,47.98,True,2024,2024-03,Saturday,59.97,11.99,523.17
O100469,2024-08-31,C0237,c0237@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-08,Saturday,49.0,0.0,484.63
O100471,2024-09-15,C0138,c0138@example.com,West,Online,SKU-002,Widget B,29.5,7,0.0,206.5,False,2024,2024-09,Sunday,206.5,0.0,828.51
O100472,2025-01-05,C0209,c0209@example.com,North,Partner,SKU-005,Thingamajig,12.49,5,0.05,59.33,False,2025,2025-01,Sunday,62.45,3.12,583.77
O100474,2024-05-02,C0239,c0239@example.com,South,Online,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-05,Thursday,59.97,0.0,59.97
O100475,2024-09-07,C0161,c0161@example.com,South,Online,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2024,2024-09,Saturday,98.0,0.0,655.09
O100476,2024-07-12,C0178,c0178@example.com,South,Online,SKU-001,Widget A,19.99,4,0.0,79.96,False,2024,2024-07,Friday,79.96,0.0,524.55
O100477,2024-08-14,C0353,c0353@example.com,East,Online,SKU-001,Widget A,19.99,4,0.1,71.96,False,2024,2024-08,Wednesday,79.96,8.0,225.86
O100478,2024-07-19,C0309,c0309@example.com,North,Retail,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-07,Friday,39.98,0.0,211.92
O100479,2024-06-08,C0246,c0246@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-06,Saturday,12.49,0.0,186.7
O100481,2024-11-06,C0269,c0269@example.com,West,Retail,SKU-005,Thingamajig,12.49,4,0.05,47.46,False,2024,2024-11,Wednesday,49.96,2.5,252.04
O100484,2024-06-04,C0305,c0305@example.com,West,Partner,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-06,Tuesday,49.96,0.0,474.92
O100485,2024-07-19,C0167,c0167@example.com,South,Partner,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-07,Friday,59.97,0.0,6249.02
O100486,2024-12-22,C0100,c0100@example.com,West,Online,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-12,Sunday,29.5,0.0,217.92
O100488,2024-08-16,C0025,c0025@example.com,South,Partner,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-08,Friday,19.99,4.0,454.94
